datetime,quantity,price,name
2017-10-09 17:55:00,2,2.95,Pilau Rice
2017-10-09 17:22:00,1,2.95,Pilau Rice
2017-10-09 17:11:00,1,2.95,Pilau Rice
2017-10-08 20:39:00,1,2.95,Garlic Naan
2017-10-08 20:39:00,1,2.95,Pilau Rice
2017-10-08 19:38:00,1,2.95,Plain Rice
2017-10-08 19:38:00,1,2.95,Lemonade 1.5 ltr
2017-10-08 19:20:00,1,2.95,Plain Rice
2017-10-08 19:20:00,1,2.95,Keema Naan
2017-10-08 19:17:00,1,2.95,Keema Naan
2017-10-08 19:17:00,1,2.95,Pilau Rice
2017-10-08 19:04:00,1,2.95,Pilau Rice
2017-10-08 18:51:00,1,2.95,Pilau Rice
2017-10-08 18:51:00,1,2.95,Coke 1.5 ltr
2017-10-08 17:42:00,1,2.95,Pilau Rice
2017-10-08 17:22:00,1,2.95,Plain Rice
2017-10-08 17:22:00,1,2.95,Garlic Naan
2017-10-08 16:18:00,2,2.95,Plain Rice
2017-10-07 21:24:00,1,2.95,Garlic Naan
2017-10-07 19:21:00,1,2.95,Plain Rice
2017-10-07 19:06:00,1,2.95,Green Salad
2017-10-07 19:06:00,1,2.95,Pilau Rice
2017-10-07 18:59:00,1,2.95,Plain Rice
2017-10-07 18:59:00,1,2.95,Garlic Naan
2017-10-07 18:39:00,2,2.95,Pilau Rice
2017-10-07 18:18:00,1,2.95,Green Salad
2017-10-07 18:11:00,1,2.95,Keema Naan
2017-10-07 17:45:00,1,2.95,Plain Rice
2017-10-07 17:45:00,1,2.95,Pilau Rice
2017-10-07 17:24:00,1,2.95,Paratha
2017-10-07 17:24:00,1,2.95,Peshwari Naan
2017-10-07 17:03:00,1,2.95,Raitha
2017-10-06 21:24:00,1,2.95,Plain Rice
2017-10-06 19:52:00,2,2.95,Pilau Rice
2017-10-06 18:55:00,1,2.95,Pilau Rice
2017-10-06 18:55:00,1,2.95,Garlic Naan
2017-10-06 18:15:00,1,2.95,Keema Naan
2017-10-06 18:13:00,1,2.95,Keema Naan
2017-10-06 18:04:00,1,2.95,Pilau Rice
2017-10-06 17:46:00,2,2.95,Pilau Rice
2017-10-06 17:13:00,1,2.95,Plain Rice
2017-10-06 16:48:00,2,2.95,Pilau Rice
2017-10-06 11:53:00,3,2.95,Plain Rice
2017-10-05 18:41:00,1,2.95,Keema Naan
2017-10-05 18:41:00,1,2.95,Garlic Naan
2017-10-05 18:05:00,2,2.95,Plain Rice
2017-10-04 20:43:00,2,2.95,Peshwari Naan
2017-10-04 19:34:00,1,2.95,Pilau Rice
2017-10-04 19:18:00,2,2.95,Plain Rice
2017-10-04 18:50:00,1,2.95,Garlic Naan
2017-10-04 18:32:00,2,2.95,Plain Rice
2017-10-04 18:29:00,1,2.95,Pilau Rice
2017-10-04 18:27:00,1,2.95,Pilau Rice
2017-10-04 17:40:00,1,2.95,Garlic Naan
2017-10-04 17:28:00,1,2.95,Pilau Rice
2017-10-03 18:57:00,1,2.95,Plain Rice
2017-10-03 18:21:00,1,2.95,Plain Rice
2017-10-03 18:17:00,1,2.95,Plain Rice
2017-10-03 18:11:00,1,2.95,Plain Rice
2017-10-03 18:11:00,1,2.95,Pilau Rice
2017-10-02 19:17:00,2,2.95,Keema Naan
2017-10-02 19:17:00,1,2.95,Plain Rice
2017-10-02 17:24:00,2,2.95,Pilau Rice
2017-10-02 17:24:00,1,2.95,Garlic Naan
2017-10-02 02:17:00,1,2.95,Onion Naan
2017-10-02 02:17:00,1,2.95,Peshwari Naan
2017-10-02 02:17:00,1,2.95,Keema Naan
2017-10-02 02:17:00,1,2.95,Kulcha Naan
2017-10-02 02:17:00,1,2.95,Plain Rice
2017-10-02 02:17:00,1,2.95,Diet Coke 1.5 ltr
2017-10-02 02:17:00,1,2.95,Coke 1.5 ltr
2017-10-01 22:56:00,2,2.95,Garlic Naan
2017-10-01 22:56:00,1,2.95,Coke 1.5 ltr
2017-10-01 22:56:00,2,2.95,Plain Rice
2017-10-01 19:42:00,1,2.95,Garlic Naan
2017-10-01 17:44:00,1,2.95,Pilau Rice
2017-10-01 17:44:00,3,2.95,Garlic Naan
2017-10-01 17:44:00,1,2.95,Lemonade 1.5 ltr
2017-10-01 17:44:00,1,2.95,Raitha
2017-10-01 17:27:00,1,2.95,Pilau Rice
2017-09-30 22:05:00,2,2.95,Peshwari Naan
2017-09-30 22:05:00,1,2.95,Pilau Rice
2017-09-30 21:48:00,1,2.95,Plain Rice
2017-09-30 21:48:00,1,2.95,Coke 1.5 ltr
2017-09-30 21:24:00,1,2.95,Keema Naan
2017-09-30 18:30:00,1,2.95,Pilau Rice
2017-09-30 18:30:00,1,2.95,Lemonade 1.5 ltr
2017-09-30 18:30:00,1,2.95,Diet Coke 1.5 ltr
2017-09-30 18:23:00,1,2.95,Paratha
2017-09-30 17:39:00,1,2.95,Pilau Rice
2017-09-30 12:14:00,2,2.95,Pilau Rice
2017-09-29 20:31:00,3,2.95,Peshwari Naan
2017-09-29 20:12:00,1,2.95,Pilau Rice
2017-09-29 19:52:00,2,2.95,Pilau Rice
2017-09-29 19:09:00,2,2.95,Pilau Rice
2017-09-29 19:09:00,1,2.95,Diet Coke 1.5 ltr
2017-09-29 19:04:00,1,2.95,Garlic Naan
2017-09-29 19:00:00,1,2.95,Raitha
2017-09-29 19:00:00,1,2.95,Garlic Naan
2017-09-29 18:49:00,1,2.95,Plain Rice
2017-09-29 18:40:00,1,2.95,Pilau Rice
2017-09-29 17:58:00,1,2.95,Plain Rice
2017-09-29 17:44:00,2,2.95,Plain Rice
2017-09-29 17:33:00,1,2.95,Plain Rice
2017-09-29 17:25:00,2,2.95,Pilau Rice
2017-09-29 17:25:00,1,2.95,Peshwari Naan
2017-09-28 22:12:00,1,2.95,Garlic Naan
2017-09-28 20:30:00,1,2.95,Plain Rice
2017-09-28 20:07:00,1,2.95,Garlic Naan
2017-09-28 20:07:00,1,2.95,Peshwari Naan
2017-09-28 19:06:00,1,2.95,Pilau Rice
2017-09-28 18:34:00,1,2.95,Keema Naan
2017-09-28 18:34:00,1,2.95,Peshwari Naan
2017-09-28 17:58:00,1,2.95,Pilau Rice
2017-09-28 16:24:00,2,2.95,Keema Naan
2017-09-28 16:24:00,1,2.95,Pilau Rice
2017-09-28 11:49:00,1,2.95,Peshwari Naan
2017-09-27 18:22:00,3,2.95,Garlic Naan
2017-09-27 18:22:00,1,2.95,Onion Naan
2017-09-27 18:22:00,1,2.95,Pilau Rice
2017-09-27 18:22:00,2,2.95,Plain Rice
2017-09-27 17:43:00,1,2.95,Raitha
2017-09-27 11:12:00,1,2.95,Raitha
2017-09-27 11:12:00,2,2.95,Garlic Naan
2017-09-27 11:12:00,1,2.95,Pilau Rice
2017-09-26 22:58:00,1,2.95,Pilau Rice
2017-09-26 22:43:00,1,2.95,Pilau Rice
2017-09-26 21:41:00,1,2.95,Plain Rice
2017-09-26 20:30:00,1,2.95,Keema Naan
2017-09-26 20:30:00,1,2.95,Pilau Rice
2017-09-26 20:26:00,1,2.95,Peshwari Naan
2017-09-26 19:41:00,1,2.95,Raitha
2017-09-26 19:41:00,3,2.95,Garlic Naan
2017-09-26 18:53:00,1,2.95,Keema Naan
2017-09-26 18:35:00,1,2.95,Garlic Naan
2017-09-26 10:50:00,2,2.95,Garlic Naan
2017-09-26 10:50:00,3,2.95,Keema Naan
2017-09-25 19:45:00,1,2.95,Pilau Rice
2017-09-25 19:20:00,1,2.95,Pilau Rice
2017-09-25 18:54:00,1,2.95,Pilau Rice
2017-09-25 18:53:00,2,2.95,Garlic Naan
2017-09-25 18:48:00,2,2.95,Garlic Naan
2017-09-25 17:16:00,1,2.95,Garlic Naan
2017-09-25 17:16:00,1,2.95,Plain Rice
2017-09-25 16:49:00,1,2.95,Raitha
2017-09-25 12:14:00,1,2.95,Garlic Naan
2017-09-25 12:14:00,1,2.95,Pilau Rice
2017-09-24 19:03:00,2,2.95,Garlic Naan
2017-09-24 19:03:00,2,2.95,Pilau Rice
2017-09-24 18:46:00,1,2.95,Plain Rice
2017-09-24 18:46:00,1,2.95,Keema Naan
2017-09-24 18:25:00,1,2.95,Garlic Naan
2017-09-24 18:25:00,1,2.95,Plain Rice
2017-09-24 18:19:00,1,2.95,Plain Rice
2017-09-24 18:19:00,1,2.95,Lemonade 1.5 ltr
2017-09-24 18:13:00,3,2.95,Garlic Naan
2017-09-24 18:09:00,2,2.95,Garlic Naan
2017-09-24 18:09:00,2,2.95,Peshwari Naan
2017-09-24 18:06:00,2,2.95,Garlic Naan
2017-09-24 18:06:00,2,2.95,Peshwari Naan
2017-09-24 18:00:00,1,2.95,Pilau Rice
2017-09-24 17:28:00,3,2.95,Pilau Rice
2017-09-24 17:13:00,2,2.95,Kulcha Naan
2017-09-24 17:13:00,2,2.95,Garlic Naan
2017-09-23 21:17:00,1,2.95,Plain Rice
2017-09-23 21:17:00,1,2.95,Peshwari Naan
2017-09-23 20:12:00,1,2.95,Plain Rice
2017-09-23 20:12:00,1,2.95,Pilau Rice
2017-09-23 19:45:00,1,2.95,Pilau Rice
2017-09-23 19:30:00,1,2.95,Plain Rice
2017-09-23 19:23:00,1,2.95,Peshwari Naan
2017-09-23 19:19:00,1,2.95,Pilau Rice
2017-09-23 19:14:00,1,2.95,Pilau Rice
2017-09-23 19:09:00,1,2.95,Pilau Rice
2017-09-23 18:46:00,1,2.95,Garlic Naan
2017-09-23 18:46:00,2,2.95,Pilau Rice
2017-09-23 18:25:00,1,2.95,Keema Naan
2017-09-23 18:25:00,1,2.95,Garlic Naan
2017-09-23 18:16:00,1,2.95,Pilau Rice
2017-09-23 18:16:00,1,2.95,Plain Rice
2017-09-23 18:16:00,1,2.95,Onion Naan
2017-09-23 18:16:00,1,2.95,Garlic Naan
2017-09-23 17:44:00,1,2.95,Peshwari Naan
2017-09-23 17:43:00,1,2.95,Garlic Naan
2017-09-23 17:43:00,1,2.95,Pilau Rice
2017-09-23 17:22:00,1,2.95,Pilau Rice
2017-09-23 17:07:00,1,2.95,Garlic Naan
2017-09-23 17:07:00,1,2.95,Pilau Rice
2017-09-22 20:42:00,1,2.95,Paratha
2017-09-22 20:42:00,1,2.95,Garlic Naan
2017-09-22 20:14:00,1,2.95,Keema Naan
2017-09-22 20:14:00,1,2.95,Peshwari Naan
2017-09-22 20:14:00,2,2.95,Pilau Rice
2017-09-22 19:57:00,1,2.95,Keema Naan
2017-09-22 19:36:00,2,2.95,Plain Rice
2017-09-22 19:36:00,1,2.95,Paratha
2017-09-22 19:30:00,2,2.95,Pilau Rice
2017-09-22 19:08:00,1,2.95,Pilau Rice
2017-09-22 18:51:00,1,2.95,Peshwari Naan
2017-09-22 18:45:00,1,2.95,Garlic Naan
2017-09-22 18:45:00,1,2.95,Pilau Rice
2017-09-22 18:40:00,1,2.95,Pilau Rice
2017-09-22 18:40:00,1,2.95,Garlic Naan
2017-09-22 18:15:00,2,2.95,Pilau Rice
2017-09-22 18:15:00,1,2.95,Keema Naan
2017-09-22 18:05:00,1,2.95,Garlic Naan
2017-09-22 18:05:00,2,2.95,Pilau Rice
2017-09-22 17:50:00,1,2.95,Pilau Rice
2017-09-22 17:50:00,1,2.95,Garlic Naan
2017-09-22 17:44:00,1,2.95,Keema Naan
2017-09-22 17:44:00,1,2.95,Pilau Rice
2017-09-22 14:07:00,1,2.95,Keema Naan
2017-09-21 20:37:00,1,2.95,Kulcha Naan
2017-09-21 20:33:00,1,2.95,Kulcha Naan
2017-09-21 20:32:00,1,2.95,Pilau Rice
2017-09-21 20:32:00,1,2.95,Raitha
2017-09-21 20:32:00,1,2.95,Green Salad
2017-09-21 20:32:00,1,2.95,Kulcha Naan
2017-09-21 19:29:00,1,2.95,Pilau Rice
2017-09-21 18:59:00,1,2.95,Plain Rice
2017-09-21 18:02:00,1,2.95,Plain Rice
2017-09-21 18:02:00,1,2.95,Lemonade 1.5 ltr
2017-09-20 20:11:00,1,2.95,Keema Naan
2017-09-20 20:11:00,1,2.95,Plain Rice
2017-09-20 20:05:00,1,2.95,Garlic Naan
2017-09-20 19:24:00,1,2.95,Pilau Rice
2017-09-20 18:25:00,1,2.95,Garlic Naan
2017-09-20 18:25:00,1,2.95,Keema Naan
2017-09-20 18:25:00,1,2.95,Pilau Rice
2017-09-20 17:13:00,1,2.95,Garlic Naan
2017-09-20 17:13:00,1,2.95,Plain Rice
2017-09-19 22:15:00,1,2.95,Peshwari Naan
2017-09-19 22:06:00,1,2.95,Pilau Rice
2017-09-19 19:22:00,1,2.95,Plain Rice
2017-09-19 19:22:00,1,2.95,Lemonade 1.5 ltr
2017-09-19 19:12:00,1,2.95,Pilau Rice
2017-09-19 18:48:00,1,2.95,Keema Naan
2017-09-19 17:50:00,1,2.95,Keema Naan
2017-09-18 20:00:00,3,2.95,Pilau Rice
2017-09-18 20:00:00,1,2.95,Garlic Naan
2017-09-18 19:05:00,2,2.95,Plain Rice
2017-09-18 18:16:00,3,2.95,Plain Rice
2017-09-18 18:16:00,1,2.95,Pilau Rice
2017-09-18 16:54:00,20,2.95,Plain Rice
2017-09-18 16:33:00,20,2.95,Raitha
2017-09-18 16:33:00,20,2.95,Green Salad
2017-09-18 16:33:00,20,2.95,Paratha
2017-09-17 19:24:00,1,2.95,Pilau Rice
2017-09-17 19:24:00,1,2.95,Garlic Naan
2017-09-17 19:24:00,1,2.95,Raitha
2017-09-17 19:20:00,1,2.95,Raitha
2017-09-17 19:20:00,1,2.95,Pilau Rice
2017-09-17 19:07:00,1,2.95,Garlic Naan
2017-09-17 19:07:00,2,2.95,Plain Rice
2017-09-17 19:04:00,1,2.95,Plain Rice
2017-09-17 19:04:00,1,2.95,Keema Naan
2017-09-17 18:46:00,1,2.95,Keema Naan
2017-09-17 18:46:00,2,2.95,Pilau Rice
2017-09-17 18:39:00,1,2.95,Keema Naan
2017-09-17 18:39:00,1,2.95,Pilau Rice
2017-09-16 20:17:00,3,2.95,Garlic Naan
2017-09-16 19:47:00,1,2.95,Coke 1.5 ltr
2017-09-16 19:18:00,1,2.95,Peshwari Naan
2017-09-16 18:56:00,3,2.95,Pilau Rice
2017-09-16 18:56:00,1,2.95,Garlic Naan
2017-09-16 18:56:00,1,2.95,Coke 1.5 ltr
2017-09-16 18:52:00,2,2.95,Plain Rice
2017-09-16 18:52:00,1,2.95,Coke 1.5 ltr
2017-09-16 18:26:00,1,2.95,Plain Rice
2017-09-16 18:26:00,1,2.95,Garlic Naan
2017-09-16 18:26:00,2,2.95,Pilau Rice
2017-09-16 18:20:00,1,2.95,Garlic Naan
2017-09-16 18:17:00,1,2.95,Peshwari Naan
2017-09-16 18:05:00,1,2.95,Pilau Rice
2017-09-16 18:04:00,3,2.95,Pilau Rice
2017-09-15 21:12:00,1,2.95,Keema Naan
2017-09-15 21:12:00,2,2.95,Plain Rice
2017-09-15 20:12:00,1,2.95,Kulcha Naan
2017-09-15 19:19:00,1,2.95,Pilau Rice
2017-09-15 19:11:00,2,2.95,Peshwari Naan
2017-09-15 19:11:00,1,2.95,Pilau Rice
2017-09-15 19:03:00,1,2.95,Onion Naan
2017-09-15 18:52:00,1,2.95,Plain Rice
2017-09-15 18:48:00,1,2.95,Garlic Naan
2017-09-15 18:48:00,1,2.95,Keema Naan
2017-09-15 18:48:00,1,2.95,Plain Rice
2017-09-15 18:48:00,2,2.95,Pilau Rice
2017-09-15 18:48:00,1,2.95,Diet Coke 1.5 ltr
2017-09-15 18:48:00,1,2.95,Lemonade 1.5 ltr
2017-09-15 18:36:00,1,2.95,Garlic Naan
2017-09-15 18:23:00,1,2.95,Lemonade 1.5 ltr
2017-09-15 18:17:00,1,2.95,Pilau Rice
2017-09-15 18:18:00,1,2.95,Pilau Rice
2017-09-15 18:18:00,1,2.95,Garlic Naan
2017-09-15 17:57:00,1,2.95,Pilau Rice
2017-09-15 17:57:00,1,2.95,Garlic Naan
2017-09-15 17:50:00,2,2.95,Pilau Rice
2017-09-15 17:40:00,2,2.95,Garlic Naan
2017-09-15 17:40:00,1,2.95,Pilau Rice
2017-09-15 19:01:00,1,2.95,Pilau Rice
2017-09-15 19:01:00,1,2.95,Raitha
2017-09-14 20:20:00,1,2.95,Pilau Rice
2017-09-14 19:15:00,1,2.95,Peshwari Naan
2017-09-14 19:10:00,2,2.95,Paratha
2017-09-14 17:59:00,2,2.95,Pilau Rice
2017-09-14 17:48:00,1,2.95,Pilau Rice
2017-09-14 17:06:00,1,2.95,Garlic Naan
2017-09-14 11:31:00,4,2.95,Pilau Rice
2017-09-14 11:31:00,2,2.95,Peshwari Naan
2017-09-14 11:31:00,1,2.95,Plain Rice
2017-09-13 19:02:00,1,2.95,Onion Naan
2017-09-13 18:15:00,1,2.95,Plain Rice
2017-09-13 18:15:00,1,2.95,Pilau Rice
2017-09-13 17:58:00,2,2.95,Pilau Rice
2017-09-13 16:57:00,2,2.95,Plain Rice
2017-09-13 16:57:00,1,2.95,Garlic Naan
2017-09-12 22:59:00,1,2.95,Garlic Naan
2017-09-12 20:01:00,1,2.95,Garlic Naan
2017-09-12 19:39:00,1,2.95,Garlic Naan
2017-09-12 18:04:00,1,2.95,Raitha
2017-09-11 19:30:00,1,2.95,Plain Rice
2017-09-11 19:30:00,1,2.95,Pilau Rice
2017-09-11 19:30:00,2,2.95,Garlic Naan
2017-09-11 18:39:00,1,2.95,Garlic Naan
2017-09-11 18:39:00,1,2.95,Pilau Rice
2017-09-11 18:22:00,1,2.95,Plain Rice
2017-09-11 16:55:00,3,2.95,Plain Rice
2017-09-11 16:55:00,1,2.95,Pilau Rice
2017-09-10 19:11:00,1,2.95,Plain Rice
2017-09-10 19:02:00,1,2.95,Pilau Rice
2017-09-10 19:02:00,1,2.95,Peshwari Naan
2017-09-10 19:01:00,2,2.95,Garlic Naan
2017-09-10 18:53:00,1,2.95,Plain Rice
2017-09-10 18:53:00,1,2.95,Keema Naan
2017-09-10 18:24:00,1,2.95,Paratha
2017-09-10 12:53:00,3,2.95,Garlic Naan
2017-09-09 21:52:00,1,2.95,Pilau Rice
2017-09-09 21:17:00,1,2.95,Paratha
2017-09-09 21:17:00,1,2.95,Peshwari Naan
2017-09-09 20:12:00,1,2.95,Pilau Rice
2017-09-09 20:12:00,1,2.95,Garlic Naan
2017-09-09 20:04:00,1,2.95,Plain Rice
2017-09-09 19:59:00,2,2.95,Pilau Rice
2017-09-09 19:52:00,2,2.95,Pilau Rice
2017-09-09 19:48:00,1,2.95,Pilau Rice
2017-09-09 19:36:00,1,2.95,Pilau Rice
2017-09-09 19:36:00,1,2.95,Garlic Naan
2017-09-09 19:35:00,1,2.95,Keema Naan
2017-09-09 19:30:00,1,2.95,Peshwari Naan
2017-09-09 18:51:00,2,2.95,Garlic Naan
2017-09-09 18:48:00,1,2.95,Plain Rice
2017-09-09 18:00:00,3,2.95,Pilau Rice
2017-09-09 17:38:00,1,2.95,Pilau Rice
2017-09-09 17:30:00,1,2.95,Pilau Rice
2017-09-09 17:30:00,1,2.95,Pilau Rice
2017-09-09 17:30:00,1,2.95,Coke 1.5 ltr
2017-09-09 17:20:00,1,2.95,Plain Rice
2017-09-08 20:04:00,1,2.95,Pilau Rice
2017-09-08 20:00:00,2,2.95,Pilau Rice
2017-09-08 19:15:00,1,2.95,Keema Naan
2017-09-08 19:15:00,1,2.95,Pilau Rice
2017-09-08 18:49:00,1,2.95,Pilau Rice
2017-09-08 18:49:00,1,2.95,Garlic Naan
2017-09-08 17:59:00,2,2.95,Pilau Rice
2017-09-08 17:49:00,1,2.95,Keema Naan
2017-09-07 21:52:00,1,2.95,Garlic Naan
2017-09-07 21:23:00,1,2.95,Garlic Naan
2017-09-07 21:23:00,1,2.95,Pilau Rice
2017-09-07 19:35:00,1,2.95,Pilau Rice
2017-09-07 19:35:00,1,2.95,Kulcha Naan
2017-09-07 19:31:00,3,2.95,Paratha
2017-09-07 19:09:00,1,2.95,Garlic Naan
2017-09-07 18:52:00,1,2.95,Garlic Naan
2017-09-07 18:46:00,1,2.95,Garlic Naan
2017-09-07 18:42:00,1,2.95,Keema Naan
2017-09-06 20:31:00,1,2.95,Plain Rice
2017-09-06 20:31:00,1,2.95,Garlic Naan
2017-09-06 20:29:00,1,2.95,Plain Rice
2017-09-06 20:29:00,1,2.95,Garlic Naan
2017-09-06 20:21:00,1,2.95,Pilau Rice
2017-09-06 20:21:00,1,2.95,Garlic Naan
2017-09-06 19:37:00,2,2.95,Garlic Naan
2017-09-06 19:37:00,1,2.95,Pilau Rice
2017-09-06 19:11:00,1,2.95,Pilau Rice
2017-09-06 19:02:00,1,2.95,Keema Naan
2017-09-05 18:47:00,1,2.95,Pilau Rice
2017-09-05 18:47:00,1,2.95,Coke 1.5 ltr
2017-09-05 17:33:00,1,2.95,Pilau Rice
2017-09-05 17:33:00,1,2.95,Coke 1.5 ltr
2017-09-05 12:51:00,1,2.95,Diet Coke 1.5 ltr
2017-09-04 21:03:00,1,2.95,Plain Rice
2017-09-04 21:03:00,1,2.95,Kulcha Naan
2017-09-04 18:20:00,1,2.95,Pilau Rice
2017-09-04 18:06:00,2,2.95,Plain Rice
2017-09-04 18:06:00,2,2.95,Garlic Naan
2017-09-03 20:59:00,1,2.95,Green Salad
2017-09-03 20:53:00,1,2.95,Paratha
2017-09-03 19:53:00,1,2.95,Pilau Rice
2017-09-03 19:53:00,1,2.95,Garlic Naan
2017-09-03 19:42:00,1,2.95,Pilau Rice
2017-09-03 19:42:00,1,2.95,Garlic Naan
2017-09-03 18:26:00,2,2.95,Peshwari Naan
2017-09-03 18:27:00,1,2.95,Plain Rice
2017-09-03 18:27:00,1,2.95,Pilau Rice
2017-09-03 18:17:00,1,2.95,Pilau Rice
2017-09-03 18:04:00,1,2.95,Plain Rice
2017-09-03 17:19:00,1,2.95,Pilau Rice
2017-09-03 17:19:00,1,2.95,Peshwari Naan
2017-09-02 21:33:00,2,2.95,Pilau Rice
2017-09-02 21:33:00,1,2.95,Peshwari Naan
2017-09-02 21:06:00,1,2.95,Plain Rice
2017-09-02 20:32:00,1,2.95,Keema Naan
2017-09-02 19:37:00,1,2.95,Garlic Naan
2017-09-02 19:37:00,1,2.95,Pilau Rice
2017-09-02 19:34:00,1,2.95,Pilau Rice
2017-09-02 18:49:00,1,2.95,Keema Naan
2017-09-02 18:40:00,1,2.95,Pilau Rice
2017-09-02 18:40:00,1,2.95,Plain Rice
2017-09-02 18:40:00,1,2.95,Garlic Naan
2017-09-02 18:39:00,2,2.95,Pilau Rice
2017-09-02 18:35:00,1,2.95,Plain Rice
2017-09-02 18:35:00,1,2.95,Garlic Naan
2017-09-02 18:35:00,1,2.95,Keema Naan
2017-09-02 17:37:00,3,2.95,Kulcha Naan
2017-09-02 17:35:00,1,2.95,Garlic Naan
2017-09-01 21:05:00,1,2.95,Pilau Rice
2017-09-01 21:05:00,1,2.95,Plain Rice
2017-09-01 20:55:00,1,2.95,Pilau Rice
2017-09-01 20:55:00,1,2.95,Peshwari Naan
2017-09-01 19:45:00,2,2.95,Pilau Rice
2017-09-01 19:43:00,1,2.95,Keema Naan
2017-09-01 19:43:00,1,2.95,Peshwari Naan
2017-09-01 19:36:00,1,2.95,Pilau Rice
2017-09-01 19:34:00,1,2.95,Pilau Rice
2017-09-01 19:34:00,1,2.95,Plain Rice
2017-09-01 19:31:00,1,2.95,Garlic Naan
2017-09-01 19:31:00,2,2.95,Pilau Rice
2017-09-01 19:31:00,1,2.95,Plain Rice
2017-09-01 19:31:00,1,2.95,Pilau Rice
2017-09-01 19:09:00,1,2.95,Plain Rice
2017-09-01 19:09:00,1,2.95,Pilau Rice
2017-09-01 19:00:00,1,2.95,Pilau Rice
2017-09-01 19:00:00,1,2.95,Peshwari Naan
2017-09-01 18:54:00,2,2.95,Pilau Rice
2017-09-01 18:27:00,1,2.95,Keema Naan
2017-09-01 18:27:00,1,2.95,Plain Rice
2017-09-01 18:14:00,1,2.95,Green Salad
2017-09-01 18:14:00,1,2.95,Keema Naan
2017-09-01 18:16:00,1,2.95,Keema Naan
2017-09-01 17:50:00,1,2.95,Keema Naan
2017-09-01 16:00:00,1,2.95,Pilau Rice
2017-08-31 19:31:00,2,2.95,Pilau Rice
2017-08-31 18:54:00,1,2.95,Garlic Naan
2017-08-31 12:41:00,1,2.95,Pilau Rice
2017-08-31 12:29:00,1,2.95,Pilau Rice
2017-08-30 21:09:00,1,2.95,Peshwari Naan
2017-08-30 18:11:00,1,2.95,Pilau Rice
2017-08-30 18:11:00,1,2.95,Onion Naan
2017-08-30 18:11:00,1,2.95,Garlic Naan
2017-08-30 17:47:00,3,2.95,Garlic Naan
2017-08-29 20:51:00,1,2.95,Keema Naan
2017-08-29 20:45:00,1,2.95,Keema Naan
2017-08-29 20:13:00,1,2.95,Plain Rice
2017-08-29 20:07:00,1,2.95,Plain Rice
2017-08-29 20:03:00,1,2.95,Plain Rice
2017-08-29 19:33:00,1,2.95,Plain Rice
2017-08-29 19:33:00,1,2.95,Garlic Naan
2017-08-29 19:30:00,1,2.95,Garlic Naan
2017-08-29 19:30:00,1,2.95,Pilau Rice
2017-08-29 19:02:00,2,2.95,Plain Rice
2017-08-29 18:53:00,2,2.95,Garlic Naan
2017-08-28 21:16:00,1,2.95,Garlic Naan
2017-08-28 21:16:00,1,2.95,Coke 1.5 ltr
2017-08-28 21:11:00,2,2.95,Pilau Rice
2017-08-28 20:12:00,1,2.95,Pilau Rice
2017-08-28 20:05:00,1,2.95,Plain Rice
2017-08-28 18:59:00,2,2.95,Peshwari Naan
2017-08-28 18:52:00,1,2.95,Peshwari Naan
2017-08-28 18:52:00,1,2.95,Plain Rice
2017-08-28 18:45:00,2,2.95,Pilau Rice
2017-08-28 18:44:00,1,2.95,Keema Naan
2017-08-28 18:44:00,1,2.95,Pilau Rice
2017-08-28 18:34:00,1,2.95,Garlic Naan
2017-08-28 18:34:00,1,2.95,Peshwari Naan
2017-08-28 18:34:00,1,2.95,Kulcha Naan
2017-08-28 18:19:00,1,2.95,Pilau Rice
2017-08-28 18:19:00,1,2.95,Peshwari Naan
2017-08-27 20:15:00,1,2.95,Pilau Rice
2017-08-27 20:15:00,1,2.95,Garlic Naan
2017-08-27 20:15:00,1,2.95,Plain Rice
2017-08-27 19:31:00,3,2.95,Garlic Naan
2017-08-27 19:31:00,1,2.95,Plain Rice
2017-08-27 19:27:00,1,2.95,Raitha
2017-08-27 19:05:00,2,2.95,Pilau Rice
2017-08-27 18:53:00,1,2.95,Peshwari Naan
2017-08-27 18:53:00,1,2.95,Pilau Rice
2017-08-27 18:15:00,1,2.95,Plain Rice
2017-08-27 18:15:00,1,2.95,Peshwari Naan
2017-08-27 18:08:00,1,2.95,Pilau Rice
2017-08-27 17:31:00,1,2.95,Paratha
2017-08-27 17:31:00,1,2.95,Peshwari Naan
2017-08-27 17:09:00,1,2.95,Garlic Naan
2017-08-27 17:09:00,1,2.95,Pilau Rice
2017-08-26 19:46:00,1,2.95,Peshwari Naan
2017-08-26 19:46:00,2,2.95,Keema Naan
2017-08-26 18:57:00,2,2.95,Pilau Rice
2017-08-26 18:57:00,1,2.95,Onion Naan
2017-08-26 18:48:00,1,2.95,Garlic Naan
2017-08-26 18:34:00,2,2.95,Pilau Rice
2017-08-26 18:34:00,1,2.95,Garlic Naan
2017-08-26 18:10:00,1,2.95,Pilau Rice
2017-08-26 18:10:00,1,2.95,Keema Naan
2017-08-26 16:52:00,1,2.95,Garlic Naan
2017-08-26 16:52:00,2,2.95,Plain Rice
2017-08-26 16:48:00,2,2.95,Plain Rice
2017-08-26 16:48:00,1,2.95,Garlic Naan
2017-08-26 16:45:00,2,2.95,Plain Rice
2017-08-26 16:45:00,1,2.95,Garlic Naan
2017-08-26 16:07:00,1,2.95,Pilau Rice
2017-08-25 20:19:00,1,2.95,Pilau Rice
